,member_id,contract_id,value
4525,196,17,-14
4526,196,18,-7
4527,196,19,-16
4528,196,20,-4
4529,196,21,-4
4530,196,22,1
4531,197,0,-13
4532,197,1,-3
4533,197,2,-17
4534,197,3,10
4535,197,4,0
4536,197,5,2
4537,197,6,7
4538,197,7,3
4539,197,8,-8
4540,197,9,-16
4541,197,10,-10
4542,197,11,3
4543,197,12,20
4544,197,13,-2
4545,197,14,-15
4546,197,15,0
4547,197,16,-11
4548,197,17,13
4549,197,18,9
4550,197,19,-1
4551,197,20,-7
4552,197,21,16
4553,197,22,-18
4554,198,0,6
4555,198,1,17
4556,198,2,-14
4557,198,3,-7
4558,198,4,-14
4559,198,5,-7
4560,198,6,1
4561,198,7,-11
4562,198,8,7
4563,198,9,-20
4564,198,10,11
4565,198,11,-4
4566,198,12,-5
4567,198,13,8
4568,198,14,5
4569,198,15,-5
4570,198,16,-2
4571,198,17,-10
4572,198,18,9
4573,198,19,17
4574,198,20,-4
4575,198,21,-1
4576,198,22,2
4577,199,0,-6
4578,199,1,4
4579,199,2,12
4580,199,3,5
4581,199,4,6
4582,199,5,1
4583,199,6,-9
4584,199,7,-11
4585,199,8,11
4586,199,9,-13
4587,199,10,3
4588,199,11,18
4589,199,12,5
4590,199,13,-2
4591,199,14,15
4592,199,15,-18
4593,199,16,20
4594,199,17,-12
4595,199,18,-17
4596,199,19,6
4597,199,20,3
4598,199,21,-4
4599,199,22,14
4600,200,0,4
4601,200,1,11
4602,200,2,7
4603,200,3,-15
4604,200,4,-20
4605,200,5,10
4606,200,6,-2
4607,200,7,19
4608,200,8,-14
4609,200,9,3
4610,200,10,-12
4611,200,11,-8
4612,200,12,7
4613,200,13,17
4614,200,14,1
4615,200,15,-16
4616,200,16,11
4617,200,17,-8
4618,200,18,1
4619,200,19,-18
4620,200,20,-11
4621,200,21,9
4622,200,22,13
4623,201,0,8
4624,201,1,-14
4625,201,2,0
4626,201,3,3
4627,201,4,-8
4628,201,5,-2
4629,201,6,14
4630,201,7,-20
4631,201,8,-16
4632,201,9,9
4633,201,10,-11
4634,201,11,16
4635,201,12,-5
4636,201,13,-9
4637,201,14,-7
4638,201,15,-11
4639,201,16,15
4640,201,17,11
4641,201,18,9
4642,201,19,-2
4643,201,20,8
4644,201,21,-7
4645,201,22,7
4646,202,0,6
4647,202,1,-5
4648,202,2,7
4649,202,3,-19
4650,202,4,2
4651,202,5,-3
4652,202,6,15
4653,202,7,-2
4654,202,8,-14
4655,202,9,3
4656,202,10,-8
4657,202,11,4
4658,202,12,-13
4659,202,13,-17
4660,202,14,-7
4661,202,15,7
4662,202,16,0
4663,202,17,3
4664,202,18,4
4665,202,19,-15
4666,202,20,15
4667,202,21,-10
4668,202,22,-5
4669,203,0,5
4670,203,1,-20
4671,203,2,-6
4672,203,3,14
4673,203,4,-20
4674,203,5,14
4675,203,6,-1
4676,203,7,-18
4677,203,8,14
4678,203,9,15
4679,203,10,17
4680,203,11,11
4681,203,12,-9
4682,203,13,18
4683,203,14,-11
4684,203,15,-12
4685,203,16,10
4686,203,17,-9
4687,203,18,-14
4688,203,19,14
4689,203,20,0
4690,203,21,-10
4691,203,22,2
4692,204,0,-10
4693,204,1,-5
4694,204,2,11
4695,204,3,-1
4696,204,4,20
4697,204,5,0
4698,204,6,5
4699,204,7,17
4700,204,8,19
4701,204,9,-12
4702,204,10,14
4703,204,11,-11
4704,204,12,14
4705,204,13,-18
4706,204,14,-5
4707,204,15,-18
4708,204,16,-4
4709,204,17,19
4710,204,18,-13
4711,204,19,0
4712,204,20,19
4713,204,21,-8
4714,204,22,-20
4715,205,0,19
4716,205,1,9
4717,205,2,14
4718,205,3,5
4719,205,4,18
4720,205,5,17
4721,205,6,1
4722,205,7,-4
4723,205,8,10
4724,205,9,17
4725,205,10,17
4726,205,11,14
4727,205,12,-2
4728,205,13,-19
4729,205,14,-14
4730,205,15,16
4731,205,16,1
4732,205,17,18
4733,205,18,-8
4734,205,19,-10
4735,205,20,16
4736,205,21,11
4737,205,22,11
4738,206,0,13
4739,206,1,-18
4740,206,2,19
4741,206,3,4
4742,206,4,-16
4743,206,5,2
4744,206,6,-7
4745,206,7,7
4746,206,8,14
4747,206,9,-11
4748,206,10,20
4749,206,11,-6
4750,206,12,8
4751,206,13,10
4752,206,14,18
4753,206,15,-11
4754,206,16,-18
4755,206,17,17
4756,206,18,2
4757,206,19,-13
4758,206,20,-13
4759,206,21,18
4760,206,22,-11
4761,207,0,7
4762,207,1,10
4763,207,2,15
4764,207,3,-15
4765,207,4,17
4766,207,5,16
4767,207,6,-1
4768,207,7,16
4769,207,8,20
4770,207,9,-20
4771,207,10,17
4772,207,11,9
4773,207,12,-17
4774,207,13,19
4775,207,14,12
4776,207,15,15
4777,207,16,-6
4778,207,17,-8
4779,207,18,4
4780,207,19,-16
4781,207,20,-10
4782,207,21,-18
4783,207,22,-11
4784,208,0,8
4785,208,1,17
4786,208,2,0
4787,208,3,5
4788,208,4,-6
4789,208,5,-19
4790,208,6,-18
4791,208,7,20
4792,208,8,-2
4793,208,9,13
4794,208,10,15
4795,208,11,8
4796,208,12,18
4797,208,13,-17
4798,208,14,-7
4799,208,15,-9
4800,208,16,9
4801,208,17,13
4802,208,18,19
4803,208,19,-10
4804,208,20,-3
4805,208,21,17
4806,208,22,-15
4807,209,0,-8
4808,209,1,-9
4809,209,2,-13
4810,209,3,-16
4811,209,4,-15
4812,209,5,-11
4813,209,6,-3
4814,209,7,6
4815,209,8,19
4816,209,9,10
4817,209,10,5
4818,209,11,-8
4819,209,12,2
4820,209,13,0
4821,209,14,-3
4822,209,15,7
4823,209,16,14
4824,209,17,-1
4825,209,18,2
4826,209,19,-3
4827,209,20,-16
4828,209,21,-10
4829,209,22,-8
4830,210,0,-5
4831,210,1,-2
4832,210,2,5
4833,210,3,13
4834,210,4,2
4835,210,5,-17
4836,210,6,-8
4837,210,7,3
4838,210,8,-6
4839,210,9,10
4840,210,10,7
4841,210,11,-7
4842,210,12,-18
4843,210,13,5
4844,210,14,7
4845,210,15,0
4846,210,16,-19
4847,210,17,-11
4848,210,18,4
4849,210,19,-20
4850,210,20,-18
4851,210,21,1
4852,210,22,-11
4853,211,0,-9
4854,211,1,16
4855,211,2,15
4856,211,3,-4
4857,211,4,-13
4858,211,5,-15
4859,211,6,0
4860,211,7,1
4861,211,8,-17
4862,211,9,8
4863,211,10,9
4864,211,11,11
4865,211,12,-3
4866,211,13,-16
4867,211,14,1
4868,211,15,2
4869,211,16,13
4870,211,17,12
4871,211,18,-20
4872,211,19,20
4873,211,20,-1
4874,211,21,-12
4875,211,22,2
4876,212,0,16
4877,212,1,19
4878,212,2,3
4879,212,3,-5
4880,212,4,-19
4881,212,5,11
4882,212,6,-3
4883,212,7,17
4884,212,8,4
4885,212,9,9
4886,212,10,-7
4887,212,11,-3
4888,212,12,7
4889,212,13,-15
4890,212,14,18
4891,212,15,4
4892,212,16,-19
4893,212,17,-18
4894,212,18,18
4895,212,19,6
4896,212,20,20
4897,212,21,-14
4898,212,22,-17
4899,213,0,13
4900,213,1,-1
4901,213,2,-2
4902,213,3,-12
4903,213,4,11
4904,213,5,-14
4905,213,6,4
4906,213,7,18
4907,213,8,20
4908,213,9,-5
4909,213,10,13
4910,213,11,-3
4911,213,12,3
4912,213,13,-17
4913,213,14,-20
4914,213,15,-6
4915,213,16,-11
4916,213,17,-7
4917,213,18,-14
4918,213,19,5
4919,213,20,10
4920,213,21,9
4921,213,22,-16
4922,214,0,6
4923,214,1,5
4924,214,2,0
4925,214,3,17
4926,214,4,0
4927,214,5,5
4928,214,6,17
4929,214,7,-6
4930,214,8,0
4931,214,9,10
4932,214,10,-15
4933,214,11,-3
4934,214,12,10
4935,214,13,16
4936,214,14,-4
4937,214,15,-11
4938,214,16,-17
4939,214,17,-10
4940,214,18,8
4941,214,19,-10
4942,214,20,-4
4943,214,21,-11
4944,214,22,-12
4945,215,0,1
4946,215,1,-8
4947,215,2,-20
4948,215,3,-8
4949,215,4,-1
4950,215,5,7
4951,215,6,7
4952,215,7,9
4953,215,8,15
4954,215,9,-20
4955,215,10,18
4956,215,11,3
4957,215,12,17
4958,215,13,11
4959,215,14,5
4960,215,15,15
4961,215,16,-13
4962,215,17,2
4963,215,18,-3
4964,215,19,-19
4965,215,20,-10
4966,215,21,0
4967,215,22,-12
4968,216,0,-2
4969,216,1,-11
4970,216,2,13
4971,216,3,-7
4972,216,4,-5
4973,216,5,-3
4974,216,6,5
4975,216,7,-16
4976,216,8,8
4977,216,9,-14
4978,216,10,3
4979,216,11,-19
4980,216,12,3
4981,216,13,0
4982,216,14,-3
4983,216,15,8
4984,216,16,18
4985,216,17,16
4986,216,18,-5
4987,216,19,-20
4988,216,20,-13
4989,216,21,-7
4990,216,22,-6
4991,217,0,-9
4992,217,1,-10
4993,217,2,-6
4994,217,3,20
4995,217,4,-5
4996,217,5,10
4997,217,6,-10
4998,217,7,19
4999,217,8,20
5000,217,9,-6
5001,217,10,6
5002,217,11,2
5003,217,12,-20
5004,217,13,17
5005,217,14,-7
5006,217,15,-6
5007,217,16,4
5008,217,17,-9
5009,217,18,-10
5010,217,19,8
5011,217,20,14
5012,217,21,14
5013,217,22,15
5014,218,0,19
5015,218,1,-14
5016,218,2,19
5017,218,3,-7
5018,218,4,0
5019,218,5,-12
5020,218,6,18
5021,218,7,-15
5022,218,8,18
5023,218,9,10
5024,218,10,14
5025,218,11,15
5026,218,12,19
5027,218,13,3
5028,218,14,7
5029,218,15,-3
5030,218,16,-12
5031,218,17,5
5032,218,18,-2
5033,218,19,-12
5034,218,20,1
5035,218,21,11
5036,218,22,-12
5037,219,0,20
5038,219,1,-3
5039,219,2,18
5040,219,3,0
5041,219,4,7
5042,219,5,-13
5043,219,6,-10
5044,219,7,0
5045,219,8,-6
5046,219,9,-6
5047,219,10,20
5048,219,11,6
5049,219,12,6
5050,219,13,-8
5051,219,14,-9
5052,219,15,20
5053,219,16,14
5054,219,17,-3
5055,219,18,-13
5056,219,19,1
5057,219,20,-3
5058,219,21,19
5059,219,22,0
5060,220,0,-15
5061,220,1,-2
5062,220,2,2
5063,220,3,-6
5064,220,4,19
5065,220,5,-7
5066,220,6,19
5067,220,7,-12
5068,220,8,-17
5069,220,9,-8
5070,220,10,13
5071,220,11,17
5072,220,12,-7
5073,220,13,16
5074,220,14,13
5075,220,15,-3
5076,220,16,15
5077,220,17,19
5078,220,18,19
5079,220,19,2
5080,220,20,2
5081,220,21,2
5082,220,22,12
5083,221,0,6
5084,221,1,3
5085,221,2,-20
5086,221,3,-2
5087,221,4,-16
5088,221,5,-13
5089,221,6,-5
5090,221,7,-13
5091,221,8,-7
5092,221,9,-6
5093,221,10,-1
5094,221,11,-19
5095,221,12,-4
5096,221,13,-5
5097,221,14,-10
5098,221,15,19
5099,221,16,-17
5100,221,17,11
5101,221,18,18
5102,221,19,-2
5103,221,20,12
5104,221,21,2
5105,221,22,19
5106,222,0,-2
5107,222,1,10
5108,222,2,-8
5109,222,3,-20
5110,222,4,-15
5111,222,5,-15
5112,222,6,-20
5113,222,7,-3
5114,222,8,17
5115,222,9,-15
5116,222,10,8
5117,222,11,14
5118,222,12,-2
5119,222,13,0
5120,222,14,15
5121,222,15,6
5122,222,16,-17
5123,222,17,8
5124,222,18,-7
5125,222,19,6
5126,222,20,-14
5127,222,21,19
5128,222,22,14
5129,223,0,18
5130,223,1,11
5131,223,2,9
5132,223,3,-20
5133,223,4,-3
5134,223,5,-7
5135,223,6,0
5136,223,7,-5
5137,223,8,20
5138,223,9,6
5139,223,10,-5
5140,223,11,-2
5141,223,12,-12
5142,223,13,-9
5143,223,14,8
5144,223,15,-18
5145,223,16,5
5146,223,17,16
5147,223,18,12
5148,223,19,7
5149,223,20,-17
5150,223,21,17
5151,223,22,-4
5152,224,0,20
5153,224,1,-1
5154,224,2,-10
5155,224,3,-16
5156,224,4,-10
5157,224,5,-8
5158,224,6,-1
5159,224,7,-3
5160,224,8,-18
5161,224,9,16
5162,224,10,12
5163,224,11,-7
5164,224,12,-6
5165,224,13,-16
5166,224,14,-4
5167,224,15,-5
5168,224,16,3
5169,224,17,-9
5170,224,18,2
5171,224,19,14
5172,224,20,17
5173,224,21,5
5174,224,22,-18
5175,225,0,-8
5176,225,1,-6
5177,225,2,-9
5178,225,3,9
5179,225,4,-18
5180,225,5,-18
5181,225,6,18
5182,225,7,20
5183,225,8,-1
5184,225,9,4
5185,225,10,19
5186,225,11,-8
5187,225,12,17
5188,225,13,5
5189,225,14,18
5190,225,15,4
5191,225,16,9
5192,225,17,15
5193,225,18,-19
5194,225,19,-20
5195,225,20,-16
5196,225,21,-15
5197,225,22,-10
5198,226,0,17
5199,226,1,7
5200,226,2,5
5201,226,3,-18
5202,226,4,-18
5203,226,5,-16
5204,226,6,4
5205,226,7,-19
5206,226,8,14
5207,226,9,13
5208,226,10,1
5209,226,11,3
5210,226,12,0
5211,226,13,-3
5212,226,14,-7
5213,226,15,-13
5214,226,16,0
5215,226,17,12
5216,226,18,9
5217,226,19,11
5218,226,20,15
5219,226,21,15
5220,226,22,12
5221,227,0,19
5222,227,1,-19
5223,227,2,12
5224,227,3,16
5225,227,4,16
5226,227,5,6
5227,227,6,-14
5228,227,7,15
5229,227,8,-15
5230,227,9,16
5231,227,10,-8
5232,227,11,-16
5233,227,12,-8
5234,227,13,-14
5235,227,14,-9
5236,227,15,-10
5237,227,16,18
5238,227,17,-1
5239,227,18,-4
5240,227,19,-16
5241,227,20,-3
5242,227,21,17
5243,227,22,1
5244,228,0,7
5245,228,1,0
5246,228,2,-20
5247,228,3,3
5248,228,4,14
5249,228,5,1
5250,228,6,10
5251,228,7,-9
5252,228,8,-1
5253,228,9,4
5254,228,10,-12
5255,228,11,19
5256,228,12,-14
5257,228,13,13
5258,228,14,-19
5259,228,15,17
5260,228,16,-3
5261,228,17,-15
5262,228,18,-2
5263,228,19,4
5264,228,20,6
5265,228,21,2
5266,228,22,-16
5267,229,0,10
5268,229,1,16
5269,229,2,7
5270,229,3,10
5271,229,4,-10
5272,229,5,14
5273,229,6,1
5274,229,7,5
5275,229,8,5
5276,229,9,-11
5277,229,10,20
5278,229,11,-4
5279,229,12,6
5280,229,13,4
5281,229,14,6
5282,229,15,4
5283,229,16,11
5284,229,17,17
5285,229,18,12
5286,229,19,-2
5287,229,20,-18
5288,229,21,-13
5289,229,22,-17
5290,230,0,-13
5291,230,1,-4
5292,230,2,12
5293,230,3,-13
5294,230,4,-12
5295,230,5,-15
5296,230,6,-17
5297,230,7,-10
5298,230,8,4
5299,230,9,-11
5300,230,10,4
5301,230,11,2
5302,230,12,1
5303,230,13,12
5304,230,14,5
5305,230,15,19
5306,230,16,12
5307,230,17,-9
5308,230,18,1
5309,230,19,-18
5310,230,20,9
5311,230,21,1
5312,230,22,19
5313,231,0,3
5314,231,1,7
5315,231,2,-15
5316,231,3,-17
5317,231,4,-9
5318,231,5,4
5319,231,6,3
5320,231,7,16
5321,231,8,-3
5322,231,9,20
5323,231,10,-15
5324,231,11,-15
5325,231,12,-15
5326,231,13,-10
5327,231,14,-7
5328,231,15,-14
5329,231,16,17
5330,231,17,11
5331,231,18,-10
5332,231,19,16
5333,231,20,9
5334,231,21,19
5335,231,22,0
5336,232,0,-6
5337,232,1,-3
5338,232,2,-9
5339,232,3,13
5340,232,4,-14
5341,232,5,-14
5342,232,6,8
5343,232,7,-3
5344,232,8,20
5345,232,9,-18
5346,232,10,10
5347,232,11,9
5348,232,12,11
5349,232,13,-16
5350,232,14,2
5351,232,15,5
5352,232,16,-1
5353,232,17,-16
5354,232,18,-15
5355,232,19,-3
5356,232,20,-7
5357,232,21,-4
5358,232,22,-6
5359,233,0,11
5360,233,1,10
5361,233,2,-2
5362,233,3,-2
5363,233,4,11
5364,233,5,-3
5365,233,6,4
5366,233,7,-12
5367,233,8,-1
5368,233,9,13
5369,233,10,-5
5370,233,11,9
5371,233,12,5
5372,233,13,0
5373,233,14,-4
5374,233,15,-6
5375,233,16,-2
5376,233,17,5
5377,233,18,-20
5378,233,19,4
5379,233,20,-19
5380,233,21,11
5381,233,22,8
5382,234,0,16
5383,234,1,-20
5384,234,2,6
5385,234,3,11
5386,234,4,4
5387,234,5,1
5388,234,6,3
5389,234,7,11
5390,234,8,-16
5391,234,9,-15
5392,234,10,-18
5393,234,11,11
5394,234,12,3
5395,234,13,2
5396,234,14,7
5397,234,15,-18
5398,234,16,9
5399,234,17,12
5400,234,18,-17
5401,234,19,-15
5402,234,20,-14
5403,234,21,14
5404,234,22,2
5405,235,0,1
5406,235,1,12
5407,235,2,6
5408,235,3,16
5409,235,4,10
5410,235,5,-3
5411,235,6,-11
5412,235,7,-7
5413,235,8,-8
5414,235,9,12
5415,235,10,7
5416,235,11,3
5417,235,12,-17
5418,235,13,-17
5419,235,14,-10
5420,235,15,-19
5421,235,16,16
5422,235,17,16
5423,235,18,-5
5424,235,19,9
5425,235,20,4
5426,235,21,12
5427,235,22,8
5428,236,0,-18
5429,236,1,-5
5430,236,2,5
5431,236,3,-5
5432,236,4,6
5433,236,5,-4
5434,236,6,2
5435,236,7,14
5436,236,8,6
5437,236,9,-17
5438,236,10,-19
5439,236,11,10
5440,236,12,8
5441,236,13,-13
5442,236,14,-16
5443,236,15,-16
5444,236,16,-9
5445,236,17,9
5446,236,18,-4
5447,236,19,-19
5448,236,20,-17
5449,236,21,-13
5450,236,22,0
5451,237,0,16
5452,237,1,-20
5453,237,2,2
5454,237,3,-2
5455,237,4,-8
5456,237,5,18
5457,237,6,5
5458,237,7,14
5459,237,8,-17
5460,237,9,-12
5461,237,10,12
5462,237,11,-4
5463,237,12,11
5464,237,13,7
5465,237,14,-2
5466,237,15,-13
5467,237,16,12
5468,237,17,-9
5469,237,18,-18
5470,237,19,4
5471,237,20,0
5472,237,21,8
5473,237,22,-20
5474,238,0,11
5475,238,1,0
5476,238,2,13
5477,238,3,2
5478,238,4,0
5479,238,5,-19
5480,238,6,4
5481,238,7,-6
5482,238,8,-13
5483,238,9,-2
5484,238,10,15
5485,238,11,20
5486,238,12,15
5487,238,13,7
5488,238,14,15
5489,238,15,3
5490,238,16,-2
5491,238,17,18
5492,238,18,5
5493,238,19,-2
5494,238,20,-19
5495,238,21,7
5496,238,22,-18
5497,239,0,0
5498,239,1,6
5499,239,2,8
5500,239,3,-8
5501,239,4,13
5502,239,5,11
5503,239,6,-15
5504,239,7,18
5505,239,8,-8
5506,239,9,-11
5507,239,10,11
5508,239,11,18
5509,239,12,14
5510,239,13,9
5511,239,14,17
5512,239,15,-4
5513,239,16,-12
5514,239,17,-5
5515,239,18,14
5516,239,19,-20
5517,239,20,-7
5518,239,21,-18
5519,239,22,-8
5520,240,0,-13
5521,240,1,12
5522,240,2,11
5523,240,3,2
5524,240,4,-18
5525,240,5,10
5526,240,6,-4
5527,240,7,-17
5528,240,8,-1
5529,240,9,8
5530,240,10,-16
5531,240,11,19
5532,240,12,1
5533,240,13,0
5534,240,14,8
5535,240,15,1
5536,240,16,1
5537,240,17,9
5538,240,18,1
5539,240,19,-19
5540,240,20,19
5541,240,21,18
5542,240,22,8
5543,241,0,2
5544,241,1,-10
5545,241,2,-19
5546,241,3,16
5547,241,4,-8
5548,241,5,-19
5549,241,6,3
5550,241,7,2
5551,241,8,-19
5552,241,9,19
5553,241,10,-15
5554,241,11,-13
5555,241,12,2
5556,241,13,0
5557,241,14,10
5558,241,15,-17
5559,241,16,2
5560,241,17,18
5561,241,18,5
5562,241,19,6
5563,241,20,-12
5564,241,21,6
5565,241,22,20
5566,242,0,9
5567,242,1,20
5568,242,2,19
5569,242,3,12
5570,242,4,-5
5571,242,5,14
5572,242,6,3
5573,242,7,-2
5574,242,8,-1
5575,242,9,5
5576,242,10,-17
5577,242,11,-6
5578,242,12,7
5579,242,13,15
5580,242,14,-17
5581,242,15,19
5582,242,16,-10
5583,242,17,20
5584,242,18,0
5585,242,19,-10
5586,242,20,-5
5587,242,21,10
5588,242,22,-6
5589,243,0,4
5590,243,1,16
5591,243,2,12
5592,243,3,-20
5593,243,4,-1
5594,243,5,-5
5595,243,6,12
5596,243,7,20
5597,243,8,12
5598,243,9,2
5599,243,10,20
5600,243,11,8
5601,243,12,6
5602,243,13,1
5603,243,14,19
5604,243,15,-2
5605,243,16,6
5606,243,17,17
5607,243,18,-12
5608,243,19,13
5609,243,20,17
5610,243,21,7
5611,243,22,-1
5612,244,0,-14
5613,244,1,-7
5614,244,2,-4
5615,244,3,-4
5616,244,4,-9
5617,244,5,-16
5618,244,6,5
5619,244,7,3
5620,244,8,-17
5621,244,9,-8
5622,244,10,-20
5623,244,11,5
5624,244,12,3
5625,244,13,10
5626,244,14,5
5627,244,15,-15
5628,244,16,13
5629,244,17,-4
5630,244,18,-19
5631,244,19,16
5632,244,20,-8
5633,244,21,-2
5634,244,22,-4
5635,245,0,8
5636,245,1,-6
5637,245,2,14
5638,245,3,17
5639,245,4,-17
5640,245,5,18
5641,245,6,-6
5642,245,7,19
5643,245,8,-5
5644,245,9,8
5645,245,10,9
5646,245,11,20
5647,245,12,2
5648,245,13,5
5649,245,14,4
5650,245,15,-14
5651,245,16,-20
5652,245,17,-6
5653,245,18,6
5654,245,19,-10
5655,245,20,11
5656,245,21,-16
5657,245,22,-4
5658,246,0,11
5659,246,1,-13
5660,246,2,12
5661,246,3,3
5662,246,4,-10
5663,246,5,11
5664,246,6,1
5665,246,7,-15
5666,246,8,9
5667,246,9,-9
5668,246,10,14
5669,246,11,3
5670,246,12,-18
5671,246,13,15
5672,246,14,20
5673,246,15,3
5674,246,16,2
5675,246,17,-10
5676,246,18,-18
5677,246,19,-11
5678,246,20,15
5679,246,21,-18
5680,246,22,-11
5681,247,0,-2
5682,247,1,1
5683,247,2,10
5684,247,3,6
5685,247,4,-3
5686,247,5,19
5687,247,6,-14
5688,247,7,8
5689,247,8,-6
5690,247,9,-1
5691,247,10,-14
5692,247,11,-3
5693,247,12,-10
5694,247,13,4
5695,247,14,15
5696,247,15,5
5697,247,16,-3
5698,247,17,-8
5699,247,18,-15
5700,247,19,-16
5701,247,20,-11
5702,247,21,-2
5703,247,22,10
5704,248,0,7
5705,248,1,10
5706,248,2,-20
5707,248,3,18
5708,248,4,20
5709,248,5,-16
5710,248,6,-12
5711,248,7,-14
5712,248,8,4
5713,248,9,-6
5714,248,10,13
5715,248,11,18
5716,248,12,11
5717,248,13,-1
5718,248,14,13
5719,248,15,-7
5720,248,16,-3
5721,248,17,5
5722,248,18,12
5723,248,19,-13
5724,248,20,4
5725,248,21,-13
5726,248,22,-16
5727,249,0,15
5728,249,1,-5
5729,249,2,17
5730,249,3,-16
5731,249,4,-2
5732,249,5,12
5733,249,6,-16
5734,249,7,18
5735,249,8,-7
5736,249,9,15
5737,249,10,-14
5738,249,11,10
5739,249,12,-8
5740,249,13,-16
5741,249,14,-6
5742,249,15,-4
5743,249,16,20
5744,249,17,7
5745,249,18,0
5746,249,19,-7
5747,249,20,1
5748,249,21,-3
5749,249,22,0
5750,250,0,13
5751,250,1,-19
5752,250,2,16
5753,250,3,-6
5754,250,4,-1
5755,250,5,2
5756,250,6,0
5757,250,7,-19
5758,250,8,-8
5759,250,9,8
5760,250,10,11
5761,250,11,-9
5762,250,12,16
5763,250,13,14
5764,250,14,-17
5765,250,15,-17
5766,250,16,19
5767,250,17,-12
5768,250,18,16
5769,250,19,19
5770,250,20,5
5771,250,21,-19
5772,250,22,-4
5773,251,0,-4
5774,251,1,-3
5775,251,2,-5
5776,251,3,-14
5777,251,4,20
5778,251,5,-20
5779,251,6,10
5780,251,7,-8
5781,251,8,9
5782,251,9,11
5783,251,10,-10
5784,251,11,14
5785,251,12,12
5786,251,13,8
5787,251,14,1
5788,251,15,-18
5789,251,16,14
5790,251,17,-5
5791,251,18,0
5792,251,19,-6
5793,251,20,8
5794,251,21,-20
5795,251,22,18
5796,252,0,12
5797,252,1,7
5798,252,2,-5
5799,252,3,8
5800,252,4,-4
5801,252,5,3
5802,252,6,-18
5803,252,7,16
5804,252,8,-2
5805,252,9,12
5806,252,10,5
5807,252,11,2
5808,252,12,12
5809,252,13,18
5810,252,14,-8
5811,252,15,-3
5812,252,16,9
5813,252,17,-19
5814,252,18,1
5815,252,19,6
5816,252,20,-13
5817,252,21,5
5818,252,22,-4
5819,253,0,-5
5820,253,1,-19
5821,253,2,-19
5822,253,3,9
5823,253,4,9
5824,253,5,-13
5825,253,6,20
5826,253,7,-17
5827,253,8,-20
5828,253,9,1
5829,253,10,6
5830,253,11,-18
5831,253,12,-2
5832,253,13,-12
5833,253,14,-7
5834,253,15,-6
5835,253,16,16
5836,253,17,8
5837,253,18,-10
5838,253,19,-10
5839,253,20,9
5840,253,21,-18
5841,253,22,-12
5842,254,0,17
5843,254,1,-19
5844,254,2,18
5845,254,3,-1
5846,254,4,-20
5847,254,5,-16
5848,254,6,18
5849,254,7,-2
5850,254,8,8
5851,254,9,15
5852,254,10,6
5853,254,11,-13
5854,254,12,-12
5855,254,13,-4
5856,254,14,-9
5857,254,15,18
5858,254,16,-2
5859,254,17,13
5860,254,18,-18
5861,254,19,-15
5862,254,20,11
5863,254,21,-11
5864,254,22,-12
5865,255,0,-10
5866,255,1,13
5867,255,2,9
5868,255,3,-2
5869,255,4,-8
5870,255,5,-20
5871,255,6,-5
5872,255,7,-4
5873,255,8,19
5874,255,9,4
5875,255,10,-18
5876,255,11,-20
5877,255,12,16
5878,255,13,-20
5879,255,14,9
5880,255,15,4
5881,255,16,-6
5882,255,17,-20
5883,255,18,11
5884,255,19,10
5885,255,20,-16
5886,255,21,-5
5887,255,22,3
5888,256,0,0
5889,256,1,0
5890,256,2,-17
5891,256,3,15
5892,256,4,5
5893,256,5,9
5894,256,6,1
5895,256,7,-4
5896,256,8,16
5897,256,9,-16
5898,256,10,-13
5899,256,11,-13
5900,256,12,14
5901,256,13,1
5902,256,14,-9
5903,256,15,18
5904,256,16,-19
5905,256,17,7
5906,256,18,-10
5907,256,19,13
5908,256,20,18
5909,256,21,1
5910,256,22,-1
5911,257,0,7
5912,257,1,-16
5913,257,2,1
5914,257,3,0
5915,257,4,2
5916,257,5,-8
5917,257,6,-5
5918,257,7,-6
5919,257,8,-8
5920,257,9,-10
5921,257,10,-12
5922,257,11,12
5923,257,12,-15
5924,257,13,11
5925,257,14,13
5926,257,15,6
5927,257,16,11
5928,257,17,14
5929,257,18,-5
5930,257,19,-3
5931,257,20,-5
5932,257,21,0
5933,257,22,-4
5934,258,0,4
5935,258,1,20
5936,258,2,10
5937,258,3,15
5938,258,4,-6
5939,258,5,-6
5940,258,6,0
5941,258,7,-15
5942,258,8,-6
5943,258,9,18
5944,258,10,0
5945,258,11,10
5946,258,12,16
5947,258,13,0
5948,258,14,-16
5949,258,15,12
5950,258,16,8
5951,258,17,-16
5952,258,18,-17
5953,258,19,0
5954,258,20,17
5955,258,21,3
5956,258,22,3
5957,259,0,8
5958,259,1,8
5959,259,2,4
5960,259,3,-6
5961,259,4,-19
5962,259,5,7
5963,259,6,19
5964,259,7,-10
5965,259,8,8
5966,259,9,-12
5967,259,10,17
5968,259,11,-5
5969,259,12,-20
5970,259,13,-18
5971,259,14,13
5972,259,15,12
5973,259,16,12
5974,259,17,11
5975,259,18,-5
5976,259,19,-19
5977,259,20,4
5978,259,21,-14
5979,259,22,-17
5980,260,0,17
5981,260,1,12
5982,260,2,15
5983,260,3,-1
5984,260,4,5
5985,260,5,3
5986,260,6,-12
5987,260,7,-13
5988,260,8,6
5989,260,9,-20
5990,260,10,0
5991,260,11,9
5992,260,12,-4
5993,260,13,-3
5994,260,14,-3
5995,260,15,-12
5996,260,16,17
5997,260,17,7
5998,260,18,18
5999,260,19,-14
6000,260,20,16
